timestamp,humidity,pir,motion,mic,temperature
1361896111000,29.20,0,0,8,22.40
1361896117000,29.30,0,0,4,22.50
1361896123000,29.20,0,0,9,22.50
1361896123000,29.20,0,0,9,22.50
1361896123000,29.20,0,0,9,22.50
1361896123000,29.20,0,0,9,22.50
1361896123000,29.20,0,0,9,22.50
1361896123000,29.20,0,0,9,22.50
1361896123000,29.20,0,0,9,22.50
1361896123000,29.20,0,0,9,22.50
1361896123000,29.20,0,0,9,22.50
1361896123000,29.20,0,0,9,22.50
1361896123000,29.20,0,0,9,22.50
1361896123000,29.20,0,0,9,22.50
1361896123000,29.20,0,0,9,22.50
1361896123000,29.20,0,0,9,22.50
1361896123000,29.20,0,0,9,22.50
1361896123000,29.20,0,0,9,22.50
1361896123000,29.20,0,0,9,22.50
1361896123000,29.20,0,0,9,22.50
1361896123000,29.20,0,0,9,22.50
1361896123000,29.20,0,0,9,22.50
1361896123000,29.20,0,0,9,22.50
1361896123000,29.20,0,0,9,22.50
1361896123000,29.20,0,0,9,22.50
1361896123000,29.20,0,0,9,22.50
1361896123000,29.20,0,0,9,22.50
1361896123000,29.20,0,0,9,22.50
1361896123000,29.20,0,0,9,22.50
1361896123000,29.20,0,0,9,22.50
1361896123000,29.20,0,0,9,22.50
1361896123000,29.20,0,0,9,22.50
1361896123000,29.20,0,0,9,22.50
1361896123000,29.20,0,0,9,22.50
1361896123000,29.20,0,0,9,22.50
1361896123000,29.20,0,0,9,22.50
1361896123000,29.20,0,0,9,22.50
1361896123000,29.20,0,0,9,22.50
1361896123000,29.20,0,0,9,22.50
1361896123000,29.20,0,0,9,22.50
1361896123000,29.20,0,0,9,22.50
1361896123000,29.20,0,0,9,22.50
1361896123000,29.20,0,0,9,22.50
1361896123000,29.20,0,0,9,22.50
1361896123000,29.20,0,0,9,22.50
1361896123000,29.20,0,0,9,22.50
1361896123000,29.20,0,0,9,22.50
1361896123000,29.20,0,0,9,22.50
1361896123000,29.20,0,0,9,22.50
1361896123000,29.20,0,0,9,22.50
1361896131000,29.10,0,0,6,22.50
1361896131000,29.10,0,0,6,22.50
1361896131000,29.10,0,0,6,22.50
1361896131000,29.10,0,0,6,22.50
1361896131000,29.10,0,0,6,22.50
1361896131000,29.10,0,0,6,22.50
1361896131000,29.10,0,0,6,22.50
1361896131000,29.10,0,0,6,22.50
1361896131000,29.10,0,0,6,22.50
1361896131000,29.10,0,0,6,22.50
1361896131000,29.10,0,0,6,22.50
1361896131000,29.10,0,0,6,22.50
1361896131000,29.10,0,0,6,22.50
1361896131000,29.10,0,0,6,22.50
1361896131000,29.10,0,0,6,22.50
1361896131000,29.10,0,0,6,22.50
1361896131000,29.10,0,0,6,22.50
1361896131000,29.10,0,0,6,22.50
1361896131000,29.10,0,0,6,22.50
1361896131000,29.10,0,0,6,22.50
1361896131000,29.10,0,0,6,22.50
1361896131000,29.10,0,0,6,22.50
1361896131000,29.10,0,0,6,22.50
1361896131000,29.10,0,0,6,22.50
1361896131000,29.10,0,0,6,22.50
1361896131000,29.10,0,0,6,22.50
1361896131000,29.10,0,0,6,22.50
1361896131000,29.10,0,0,6,22.50
1361896131000,29.10,0,0,6,22.50
1361896131000,29.10,0,0,6,22.50
1361896131000,29.10,0,0,6,22.50
1361896131000,29.10,0,0,6,22.50
1361896131000,29.10,0,0,6,22.50
1361896131000,29.10,0,0,6,22.50
1361896131000,29.10,0,0,6,22.50
1361896131000,29.10,0,0,6,22.50
1361896131000,29.10,0,0,6,22.50
1361896131000,29.10,0,0,6,22.50
1361896131000,29.10,0,0,6,22.50
1361896131000,29.10,0,0,6,22.50
1361896131000,29.10,0,0,6,22.50
1361896131000,29.10,0,0,6,22.50
1361896131000,29.10,0,0,6,22.50
1361896131000,29.10,0,0,6,22.50
1361896131000,29.10,0,0,6,22.50
1361896131000,29.10,0,0,6,22.50
1361896131000,29.10,0,0,6,22.50
1361896136000,29.10,0,0,6,22.50
1361896136000,29.10,0,0,3,22.50
1361896136000,29.10,0,0,3,22.50
1361896136000,29.10,0,0,3,22.50
1361896136000,29.10,0,0,3,22.50
1361896136000,29.10,0,0,3,22.50
1361896136000,29.10,0,0,3,22.50
1361896136000,29.10,0,0,3,22.50
1361896136000,29.10,0,0,3,22.50
1361896136000,29.10,0,0,3,22.50
1361896136000,29.10,0,0,3,22.50
1361896136000,29.10,0,0,3,22.50
1361896136000,29.10,0,0,3,22.50
1361896136000,29.10,0,0,3,22.50
1361896136000,29.10,0,0,3,22.50
1361896136000,29.10,0,0,3,22.50
1361896136000,29.10,0,0,3,22.50
1361896136000,29.10,0,0,3,22.50
1361896136000,29.10,0,0,3,22.50
1361896136000,29.10,0,0,3,22.50
1361896136000,29.10,0,0,3,22.50
1361896136000,29.10,0,0,3,22.50
1361896136000,29.10,0,0,3,22.50
1361896136000,29.10,0,0,3,22.50
1361896136000,29.10,0,0,3,22.50
1361896136000,29.10,0,0,3,22.50
1361896136000,29.10,0,0,3,22.50
1361896136000,29.10,0,0,3,22.50
1361896136000,29.10,0,0,3,22.50
1361896136000,29.10,0,0,3,22.50
1361896136000,29.10,0,0,3,22.50
1361896136000,29.10,0,0,3,22.50
1361896136000,29.10,0,0,3,22.50
1361896136000,29.10,0,0,3,22.50
1361896136000,29.10,0,0,3,22.50
1361896136000,29.10,0,0,3,22.50
1361896136000,29.10,0,0,3,22.50
1361896136000,29.10,0,0,3,22.50
1361896136000,29.10,0,0,3,22.50
1361896136000,29.10,0,0,3,22.50
1361896136000,29.10,0,0,3,22.50
1361896136000,29.10,0,0,3,22.50
1361896136000,29.10,0,0,3,22.50
1361896136000,29.10,0,0,3,22.50
1361896136000,29.10,0,0,3,22.50
1361896136000,29.10,0,0,3,22.50
1361896136000,29.10,0,0,3,22.50
1361896142000,29.00,0,0,3,22.50
1361896142000,29.00,0,0,3,22.50
1361896142000,29.00,1,1,6,22.40
1361896142000,29.00,1,1,6,22.40
1361896142000,29.00,1,1,6,22.40
1361896142000,29.00,1,1,6,22.40
1361896142000,29.00,1,1,6,22.40
1361896142000,29.00,1,1,6,22.40
1361896142000,29.00,1,1,6,22.40
1361896142000,29.00,1,1,6,22.40
1361896142000,29.00,1,1,6,22.40
1361896142000,29.00,1,1,6,22.40
1361896142000,29.00,1,1,6,22.40
1361896142000,29.00,1,1,6,22.40
1361896142000,29.00,1,1,6,22.40
1361896142000,29.00,1,1,6,22.40
1361896142000,29.00,1,1,6,22.40
1361896142000,29.00,1,1,6,22.40
1361896142000,29.00,1,1,6,22.40
1361896142000,29.00,1,1,6,22.40
1361896142000,29.00,1,1,6,22.40
1361896142000,29.00,1,1,6,22.40
1361896142000,29.00,1,1,6,22.40
1361896142000,29.00,1,1,6,22.40
1361896142000,29.00,1,1,6,22.40
1361896142000,29.00,1,1,6,22.40
1361896142000,29.00,1,1,6,22.40
1361896142000,29.00,1,1,6,22.40
1361896142000,29.00,1,1,6,22.40
1361896142000,29.00,1,1,6,22.40
1361896142000,29.00,1,1,6,22.40
1361896142000,29.00,1,1,6,22.40
1361896142000,29.00,1,1,6,22.40
1361896142000,29.00,1,1,6,22.40
1361896142000,29.00,1,1,6,22.40
1361896142000,29.00,1,1,6,22.40
1361896142000,29.00,1,1,6,22.40
1361896142000,29.00,1,1,6,22.40
