timestamp,humidity,pir,motion,mic,temperature
1361896116000,27.50,0,-1,8,24.70
1361896129000,27.50,0,0,2,24.70
1361896129000,27.50,0,0,2,24.70
1361896129000,27.50,0,0,2,24.70
1361896129000,27.50,0,0,2,24.70
1361896129000,27.50,0,0,2,24.70
1361896129000,27.50,0,0,2,24.70
1361896129000,27.50,0,0,2,24.70
1361896129000,27.50,0,0,2,24.70
1361896129000,27.50,0,0,2,24.70
1361896129000,27.50,0,0,2,24.70
1361896129000,27.50,0,0,2,24.70
1361896129000,27.50,0,0,2,24.70
1361896129000,27.50,0,0,2,24.70
1361896129000,27.50,0,0,2,24.70
1361896129000,27.50,0,0,2,24.70
1361896129000,27.50,0,0,2,24.70
1361896129000,27.50,0,0,2,24.70
1361896129000,27.50,0,0,2,24.70
1361896129000,27.50,0,0,2,24.70
1361896129000,27.50,0,0,2,24.70
1361896129000,27.50,0,0,2,24.70
1361896129000,27.50,0,0,2,24.70
1361896129000,27.50,0,0,2,24.70
1361896129000,27.50,0,0,2,24.70
1361896129000,27.50,0,0,2,24.70
1361896129000,27.50,0,0,2,24.70
1361896129000,27.50,0,0,2,24.70
1361896129000,27.50,0,0,2,24.70
1361896129000,27.50,0,0,2,24.70
1361896129000,27.50,0,0,2,24.70
1361896129000,27.50,0,0,2,24.70
1361896129000,27.50,0,0,2,24.70
1361896129000,27.50,0,0,2,24.70
1361896129000,27.50,0,0,2,24.70
1361896129000,27.50,0,0,2,24.70
1361896129000,27.50,0,0,2,24.70
1361896129000,27.50,0,0,2,24.70
1361896129000,27.50,0,0,2,24.70
1361896129000,27.50,0,0,2,24.70
1361896129000,27.50,0,0,2,24.70
1361896129000,27.50,0,0,2,24.70
1361896129000,27.50,0,0,2,24.70
1361896129000,27.50,0,0,2,24.70
1361896129000,27.50,0,0,2,24.70
1361896129000,27.50,0,0,2,24.70
1361896129000,27.50,0,0,2,24.70
1361896129000,27.50,0,0,2,24.70
1361896129000,27.50,0,0,2,24.70
1361896138000,27.60,0,0,5,24.70
1361896138000,27.60,0,0,5,24.70
1361896138000,27.60,0,0,5,24.70
1361896138000,27.60,0,0,5,24.70
1361896138000,27.60,0,0,5,24.70
1361896138000,27.60,0,0,5,24.70
1361896138000,27.60,0,0,5,24.70
1361896138000,27.60,0,0,5,24.70
1361896138000,27.60,0,0,5,24.70
1361896138000,27.60,0,0,5,24.70
1361896138000,27.60,0,0,5,24.70
1361896138000,27.60,0,0,5,24.70
1361896138000,27.60,0,0,5,24.70
1361896138000,27.60,0,0,5,24.70
