timestamp,humidity,pir,motion,mic,temperature
1361896108000,26.60,0,0,7,22.50
1361896108000,26.60,0,0,5,22.60
1361896108000,26.60,0,0,7,22.60
1361896116000,26.50,0,0,4,22.60
1361896117000,26.50,0,0,6,22.60
1361896118000,26.50,0,0,5,22.50
1361896119000,26.50,0,0,2,22.50
1361896120000,26.50,0,0,6,22.50
1361896121000,26.50,0,0,6,22.50
1361896122000,26.50,0,0,7,22.50
1361896122000,26.50,0,0,4,22.50
1361896124000,26.50,0,0,8,22.50
1361896124000,26.50,0,0,8,22.50
1361896124000,26.50,0,0,8,22.50
1361896124000,26.50,0,0,8,22.50
1361896124000,26.50,0,0,8,22.50
1361896124000,26.50,0,0,8,22.50
1361896124000,26.50,0,0,8,22.50
1361896124000,26.50,0,0,8,22.50
1361896124000,26.50,0,0,8,22.50
1361896124000,26.50,0,0,8,22.50
1361896124000,26.50,0,0,8,22.50
1361896124000,26.50,0,0,8,22.50
1361896124000,26.50,0,0,8,22.50
1361896124000,26.50,0,0,8,22.50
1361896124000,26.50,0,0,8,22.50
1361896124000,26.50,0,0,8,22.50
1361896124000,26.50,0,0,8,22.50
1361896124000,26.50,0,0,8,22.50
1361896124000,26.50,0,0,8,22.50
1361896124000,26.50,0,0,8,22.50
1361896124000,26.50,0,0,8,22.50
1361896124000,26.50,0,0,8,22.50
1361896124000,26.50,0,0,8,22.50
1361896124000,26.50,0,0,8,22.50
1361896124000,26.50,0,0,8,22.50
1361896124000,26.50,0,0,8,22.50
1361896124000,26.50,0,0,8,22.50
1361896124000,26.50,0,0,8,22.50
1361896124000,26.50,0,0,8,22.50
1361896124000,26.50,0,0,8,22.50
1361896124000,26.50,0,0,8,22.50
1361896124000,26.50,0,0,8,22.50
1361896124000,26.50,0,0,8,22.50
1361896124000,26.50,0,0,8,22.50
1361896124000,26.50,0,0,8,22.50
1361896124000,26.50,0,0,8,22.50
1361896124000,26.50,0,0,8,22.50
1361896124000,26.50,0,0,8,22.50
1361896124000,26.50,0,0,8,22.50
1361896124000,26.50,0,0,8,22.50
1361896124000,26.50,0,0,8,22.50
1361896124000,26.50,0,0,8,22.50
1361896124000,26.50,0,0,8,22.50
1361896124000,26.50,0,0,8,22.50
1361896124000,26.50,0,0,8,22.50
1361896124000,26.50,0,0,8,22.50
1361896124000,26.50,0,0,8,22.50
1361896124000,26.50,0,0,8,22.50
1361896126000,26.50,0,0,5,22.50
1361896126000,26.50,0,0,5,22.50
1361896126000,26.50,0,0,5,22.50
1361896126000,26.50,0,0,5,22.50
1361896126000,26.50,0,0,5,22.50
1361896126000,26.50,0,0,5,22.50
1361896126000,26.50,0,0,5,22.50
1361896126000,26.50,0,0,5,22.50
1361896126000,26.50,0,0,5,22.50
1361896126000,26.50,0,0,5,22.50
1361896126000,26.50,0,0,5,22.50
1361896126000,26.50,0,0,5,22.50
1361896126000,26.50,0,0,5,22.50
1361896126000,26.50,0,0,5,22.50
1361896126000,26.50,0,0,5,22.50
1361896126000,26.50,0,0,5,22.50
1361896126000,26.50,0,0,5,22.50
1361896126000,26.50,0,0,5,22.50
1361896126000,26.50,0,0,5,22.50
1361896126000,26.50,0,0,5,22.50
1361896126000,26.50,0,0,5,22.50
1361896126000,26.50,0,0,5,22.50
1361896126000,26.50,0,0,5,22.50
1361896126000,26.50,0,0,5,22.50
1361896126000,26.50,0,0,5,22.50
1361896126000,26.50,0,0,5,22.50
1361896126000,26.50,0,0,5,22.50
1361896126000,26.50,0,0,5,22.50
1361896126000,26.50,0,0,5,22.50
1361896126000,26.50,0,0,5,22.50
1361896126000,26.50,0,0,5,22.50
1361896126000,26.50,0,0,5,22.50
1361896126000,26.50,0,0,5,22.50
1361896126000,26.50,0,0,5,22.50
1361896126000,26.50,0,0,5,22.50
1361896126000,26.50,0,0,5,22.50
1361896126000,26.50,0,0,5,22.50
1361896126000,26.50,0,0,5,22.50
1361896126000,26.50,0,0,5,22.50
1361896126000,26.50,0,0,5,22.50
1361896126000,26.50,0,0,5,22.50
1361896126000,26.50,0,0,5,22.50
1361896126000,26.50,0,0,5,22.50
1361896126000,26.50,0,0,5,22.50
1361896126000,26.50,0,0,5,22.50
1361896126000,26.50,0,0,5,22.50
1361896126000,26.50,0,0,5,22.50
1361896126000,26.50,0,0,7,22.50
1361896127000,26.50,0,0,7,22.50
1361896127000,26.50,0,0,7,22.50
1361896127000,26.50,0,0,7,22.50
1361896127000,26.50,0,0,7,22.50
1361896127000,26.50,0,0,7,22.50
1361896127000,26.50,0,0,7,22.50
1361896127000,26.50,0,0,7,22.50
1361896127000,26.50,0,0,7,22.50
1361896127000,26.50,0,0,7,22.50
1361896127000,26.50,0,0,7,22.50
1361896127000,26.50,0,0,7,22.50
1361896127000,26.50,0,0,7,22.50
1361896127000,26.50,0,0,7,22.50
1361896127000,26.50,0,0,7,22.50
1361896127000,26.50,0,0,7,22.50
1361896127000,26.50,0,0,7,22.50
1361896127000,26.50,0,0,7,22.50
1361896127000,26.50,0,0,7,22.50
1361896127000,26.50,0,0,7,22.50
1361896127000,26.50,0,0,7,22.50
1361896127000,26.50,0,0,7,22.50
1361896127000,26.50,0,0,7,22.50
1361896127000,26.50,0,0,7,22.50
1361896127000,26.50,0,0,7,22.50
1361896127000,26.50,0,0,7,22.50
1361896127000,26.50,0,0,7,22.50
1361896127000,26.50,0,0,7,22.50
1361896127000,26.50,0,0,7,22.50
1361896127000,26.50,0,0,7,22.50
1361896127000,26.50,0,0,7,22.50
1361896127000,26.50,0,0,7,22.50
1361896127000,26.50,0,0,7,22.50
1361896127000,26.50,0,0,7,22.50
1361896127000,26.50,0,0,7,22.50
1361896127000,26.50,0,0,7,22.50
1361896127000,26.50,0,0,7,22.50
1361896127000,26.50,0,0,7,22.50
1361896127000,26.50,0,0,7,22.50
1361896127000,26.50,0,0,7,22.50
1361896127000,26.50,0,0,7,22.50
1361896127000,26.50,0,0,7,22.50
1361896127000,26.50,0,0,7,22.50
1361896127000,26.50,0,0,7,22.50
1361896127000,26.50,0,0,7,22.50
1361896127000,26.50,0,0,7,22.50
1361896127000,26.50,0,0,7,22.50
1361896127000,26.50,0,0,7,22.50
1361896128000,26.50,0,0,2,22.50
1361896128000,26.50,0,0,2,22.50
1361896128000,26.50,0,0,2,22.50
1361896128000,26.50,0,0,2,22.50
1361896128000,26.50,0,0,2,22.50
1361896128000,26.50,0,0,2,22.50
1361896128000,26.50,0,0,2,22.50
1361896128000,26.50,0,0,2,22.50
1361896128000,26.50,0,0,2,22.50
1361896128000,26.50,0,0,2,22.50
1361896128000,26.50,0,0,2,22.50
1361896128000,26.50,0,0,2,22.50
1361896128000,26.50,0,0,2,22.50
1361896128000,26.50,0,0,2,22.50
1361896128000,26.50,0,0,2,22.50
1361896128000,26.50,0,0,2,22.50
1361896128000,26.50,0,0,2,22.50
1361896128000,26.50,0,0,2,22.50
1361896128000,26.50,0,0,2,22.50
1361896128000,26.50,0,0,2,22.50
1361896128000,26.50,0,0,2,22.50
1361896128000,26.50,0,0,2,22.50
1361896128000,26.50,0,0,2,22.50
1361896128000,26.50,0,0,2,22.50
1361896128000,26.50,0,0,2,22.50
